,tweet
1872,بص بقه ياعم عصام انا بقالي يومين في طنطا ومش عارف اشوفك وامبارح كان في عزاء وانا حضرته وطول الوقت عمال ادور عليك ومش لاقيك علي غير العاده بذمتك ينفع كده !!!!هو انا موحشتكش ولا ايه!!! عمرك ماعملتها ابدا ياحبيبي
1873,أبطال النصر اليوم
1874,محمد عواد متألق النهاردة
1875,"علاء عزت: لو فرجاني ساسي بيحب نادي الزمالك لازم يلعب لنهاية الموسم
#عمرو_وعلاء_مع_سيف"
1876,"أحمد مدبولي يرفض تمديد تعاقده مع الإسماعيلي
#أخبار_ONTime https://t.co/t1REO1RPMK"
1877,"صحيفة إكسبريس: صلاح يثير الرعب مجددا بعد هدفه أمام أياكس بدوري الأبطال
#أخبار_ONTime https://t.co/eqWMgEN4Py"
1878,أحمد ناجي: الحضري سيعود لمكانته الطبيعية كمدرب لحراس منتخب مصر
1879,الزمالك يتمسك برحيل معاونى ماكليش والخواجة يحدد موقفه غداً
1880,"الإسماعيلي يخسر بهدفين أمام القناة ودياً استعداداً لمواجهة فيوتشر بالدوري المصري 
#أخبار_ONTime https://t.co/DexDJAHj2Q"
1881,"""بعثة الأهلي تطير إلي جنوب إفريقيا على متن طائرة خاصة استعدادا لمواجهة صن داونز"".. آخر أخبار القلعة الحمراء🦅🦅
#أخبار_ONTime https://t.co/lxYQ6qTimD"
1882,"أحمد فوزي يقيم ""علي لطفي"" حارس الأهلي خلال المباريات الماضية ويوضح هل الفريق يحتاج ضم حارس جديد!
#أخبار_ONTime https://t.co/nwH5h5bG1k"
1883,ياسر ابراهيم فى الاهلى
1884,"لقاء خاص مع محمود شبانة لاعب فريق سموحة عقب الهزيمة من الأهلي في كأس مصر.. وحقيقة قطع إعارته وعودته للزمالك✋👇
#أخبار_ONTime https://t.co/41BstrraFl"
1885,جمال الشريف: التحليل التحكيمي سلاح ذو حدين وهدفها توعية الحكام وإصلاح الأخطاء
1886,أقامت لجنة الحكام اليوم معسكر اليوم الواحد لحكام الدرجة الأولى الذين اجتازوا اختبارات اللياقة البدنية والذي تخلله محاضرات نظرية، وذلك بمقر الاتحاد بالجزيرة ويقام غداً معسكراً عملياً للحكام بمركز شباب الجزيرة اعتباراً من الساعة الثالثة عصراً وحتى السادسة مساءاً.
1887,"قرار نهائي من المصري بشأن أحمد الشيخ ونادي في الدوري يفاوض وليد أزارو.. تعرف على كل التفاصيل

#أخبار_ONTime https://t.co/RzcbvcWdVY"
1888,تعديل صغير اعارة لاعب الاهلي ستكون لفريق قاهرى صاعد وليس لنادي ساحلي ياللا مين حيجاوب؟
1889,مرتضى منصور: عمومية الاتحاد باطلة وإهدار للمال العام
1890,"اليوم.. انطلاق معسكر حكام الدوري الممتاز
#أخبار_ONTime https://t.co/9FrtXzUmX7"
1891,"محمود وحيد يقترب من الانتقال إلى طلائع الجيش 
#أخبار_ONTime https://t.co/LKxbvjZaY3"
1892,"لقطة إنسانية رائعة .. أفشة يهدي قميصه لمشجع من ذوي الهمم 👏👏
#أخبار_ONTime https://t.co/kKJCZBvFcK"
1893,"فاركو يعلن تعيين طارق العشري مديرًا فنيًا خلفا لـ إيهاب جلال 

#أخبار_ONTime https://t.co/s8ZatsaIhu"
1894,"موسيماني يطلب تقريرًا عن خماسي الأهلي المعار للتشيك.. ولجنة التخطيط توصي بعودة شكري من سموحة
 #أخبار_ONTime https://t.co/X4G8jTtDw0"
1895,"عاجل/ لجنة ٩٠
مرتضى ١٥٥
سليمان ٩٧"
1896,مبروك لنادي الزمالك الحصول على المركز الخامس في سوبر جلوب 2021
1897,"لقاء خاص مع وزير الرياضة أشرف صبحي في استقبال بسنت حميدة وأبطال مصر بدورة ألعاب البحر المتوسط للقاهرة 🇪🇬
#أخبار_ONTime https://t.co/DEqXPYAZJR"
1898,"أسرة برنامج #أخبار_ONTime تنعي الكابتن أحمد مصطفى ""أبو الأشبال"" نجم الزمالك السابق https://t.co/XV2NF4KPNW"
1899,النادي الأهلي وجماهيره على حق وكان لازم المؤتمر ده يتعمل عشان يوضح حاجات كتيرة
1900,الأهلى يواجه الزمالك فى قمة السلة الملغاة بشرم الشيخ
1901,الزمالك يقرر الانسحاب من الدورى بسبب لجنة حكام الغندور
1902,"⏮ تأجيل مباراة المقاولون مع بيراميدز المحدد لها الخميس 27 مايو ضمن الجولة 24.

⏮ تأجيل مباراة بيراميدز مع البنك الأهلي المحدد لها 6 يونيو المقبل ضمن الجولة 23."
1903,الأهلي ينفي وصول أي عروض رسمية لاحتراف رمضان صبحي
1904,"ختام الدورة الرمضانية بنادي سيتي كلوب فرع بنها
#أخبار_ONTime https://t.co/u6y5FSXGdf"
1905,أحمد مجاهد: محصلش أصلا خلاف بيني وبين شيكابالا وأنا مسمعتش أي شتائم
1906,"فييرا : مواجهة الرجاء صعبة وأعلم أسرار الكرة المغربية

أكد البرازيلى “يوسف فييرا” المدير الفنى للإسماعيلى على صعوبة مواجهة الرجاء البيضاوى المغربى ببطولة كأس زايد للأندية اللأبطال"
1907,"50 ميدالية حتى الآن 🏅 حصاد بعثة مصر المشاركة في دورة ألعاب البحر الأبيض المتوسط 🔥🇪🇬
#أخبار_ONTime https://t.co/CEvee7xNoz"
1908,"من مالاوي - تعرف على أبرز أخبار وكواليس منتخبنا الوطني قبل مواجهة إثيوبيا 
#أخبار_ONTime https://t.co/vsmccSwPIT"
1909,"""فيريرا يصعد 4 ناشئين لصفوف الفريق الأول بالزمالك"".. جولة في أخبار القلعة البيضاء
#أخبار_ONTime https://t.co/DrLkYdJYb8"
1910,موسيماني عمل جلسة مع الشناوي وأخبره إن لو نتيجة مباراة سموحة كويسة علي لطفي هيكون ليه دور والكلام  على مسؤوليتي
1911,"خالد عباس المشرف على الكرة بإيسترن كومباني: نسعى للفوز على الأهلي للهروب من شبح الهبوط وهناك مكافأة للاعيبة في حالة المكسب 
#أخبار_ONTime https://t.co/wrqaCpieAl"
1912,إسال طبيب منتخب مصر ... وجه استفسارك أو سؤالك للدكتور محمد أبو العلا عن أى شئ يخص إصابات الملاعب أو الامراض المتعلقة بالعظام والعضلات.
1913,"حصرياً - حوار أحمد المحمدي في ملعب أون تايم 

المحمدي: قضيت 4 مواسم ناجحة في صفوف أستون فيلا قبل انتهاء عقدي

المحمدي: أستون فيلا قدم موسم ممتاز في الدوري الإنجليزي

المحمدي: رغبة إدارة أستون فيلا في تجديد دماء الفريق وراء عدم تجديد التعاقد معي"
1914,كل الناس بتقول يا رب
1915,"لفتة انسانية رائعة .. شيكابالا ولاعبو الزمالك يدعمون المشجع الزملكاوي مصطفى 👏🏹
#اخبار_ONTime 
#كلنا_ورا_منتخب_مصر https://t.co/hHHv1ebzQh"
1916,"""الأهلي يمتلك لاعيبة كبيرة والغيابات لن تؤثر على الأداء"".. أحمد ناجي مدرب حراس منتخب مصر يوضح رأيه الفني في لقاء الاهلي والداخلية 
#أخبار_ONTime https://t.co/huaTnfjMXk"
1917,"""أحمد توفيق يرحب بالعودة للأبيض"".. جولة حول أبرز أخبار الزمالك 
#أخبار_ONTime https://t.co/jFyZ6zjtow"
1918,"فيريرا يصحح أخطاء لاعبي الزمالك قبل مواجهة الترجي التونسي بدوري الأبطال ويعقد جلسة خاصة مع ""الجزيري"" لهذا السبب ⬇️
#أخبار_ONTime https://t.co/xr6N9ZgZSo"
1919,"تعرف على حقيقة إصابة ميسي وتفاصيل احتجاج المغرب على حكم مباراة فرنسا 

#أخبار_ONTime https://t.co/aiAfjCdMsg"
1920,علي فتحي يواصل التأهيل وتزايد فرص لحاقه بالزمالك في نهائي دوري الأبطال
1921,لما تكون مرتب اوراقك وواخد وقتك ومذاكر منهجك تقدر تكسب معركتك  براڤو الاهلي براڤو بيبو
1922,رحم الله ضحايا الزلزال المدمر في سوريا وتركيا وكل التمنيات بالشفاء العاجل للمصابين
1923,حاجة عظيمة جداً جمهور وهران 🤝
1924,"تقرير عن كل لاعب مصاب وموعد عودة سامسون للتدريبات...تعرف على آخر أخبار نادي الزمالك 

#أخبار_ONTime https://t.co/rh7FTl2k6b"
1925,ايطاليا أبطال اوروبا بصراحة حقهم عملوا كل حاجة في الكرة
1926,"أكبوتو يصل القاهرة وينتظم في معسكر المصري بالإسماعيلية
#أخبار_ONTime https://t.co/Q2kp00yUFl"
